id_persona,sexoact,fnacact,edadact,redadact,estcivil,dpto,aportante,tipo_cargo,remuneracion,aporte_armador,aporte_trabajador,aporte_total,primer_periodo,ultimo_periodo,nro_semanas,montos_aportes
000815200143,1,16/05/1985,38,3,2,10,1,,,,,,201811,202306,92,26374.88
000927120116,1,20/04/1970,53,4,2,14,1,1,2655.85,,212.47,212.47,201403,202306,595,132027.17
000947170176,1,01/10/1999,23,1,,17,0,,,,,,202109,202205,0,
001101880116,1,20/06/1968,55,5,,14,0,,,,,,201406,202007,115,1980.67
001342250170,1,26/10/1991,31,2,1,12,0,6,2639.62,,211.17,211.17,202012,202212,12,1765.32
001371370140,1,01/01/1977,46,4,2,2,1,,,,,,202111,202306,118,5921.57
001542360146,1,06/09/1989,33,2,1,19,0,6,811.88,40.59,64.95,105.54,201503,201507,4,203.04
001547880116,1,28/06/1972,51,4,2,14,0,,,,,,201704,202111,271,27901.68
001810880142,1,21/02/1981,42,3,1,2,1,3,2101.71,,168.14,168.14,201608,202306,214,61355.90999999999
002101880116,1,25/01/1973,50,4,2,14,0,,,,,,201405,202305,227,30126.75
002341100118,1,27/04/1962,61,5,,12,0,6,819.2,42.5,68,110.5,201706,201707,13,110.5
002384360116,1,25/08/1973,49,4,1,14,1,6,1673,,133.84,133.84,201402,202306,305,53545.47
002776400140,1,28/10/1978,44,3,2,2,1,,1416.68,,113.33,113.33,201404,202306,476,70897.43000000001
002859220170,1,24/11/1993,29,2,1,19,1,,,,,,202012,202306,8,1059.44
002916830144,1,13/02/1977,46,4,1,19,0,5,16374.77,818.74,1309.98,2128.72,201411,202007,8,2827.95
003271580141,1,07/04/1980,43,3,2,24,1,6,419.22,,82,82,201402,202306,354,71859.12000000002
004019030132,1,19/02/1971,52,4,2,2,0,,,,,,201404,201709,327,6771.3
004105650147,1,28/01/1992,31,2,2,14,0,,,,,,201404,201908,51,8363.139999999999
004180850171,1,09/04/1993,30,2,1,2,0,6,1117.91,55.9,89.43000000000001,145.33,201711,201803,10,628.38
004427880142,1,07/05/1981,42,3,1,2,1,,,,,,201803,202306,53,587.25
004487430142,1,10/05/1981,42,3,1,14,0,6,1601.24,,128.1,128.10001,201405,202302,216,20264.04
004721350177,1,16/12/1994,28,2,,14,1,,,,,,202103,202306,47,4984.75
004885730171,1,01/05/1997,26,2,1,2,0,,,,,,202012,202107,11,1792.15
005083780145,1,14/05/1988,35,3,,19,0,,,,,,201611,201612,3,110.5
005210200148,1,30/12/1993,29,2,1,13,0,6,3750,187.5,300,487.5,201804,201905,23,2841.67
006472550118,1,06/06/1962,61,5,1,12,0,,,,,,201403,201712,279,27437.33
006478500146,1,25/10/1989,33,2,1,14,0,,,,,,202005,202103,9,1455.63
006760060141,1,15/03/1981,42,3,2,10,1,6,817.58,,82,82,201402,202306,412,68693.48000000001
007114440143,1,21/07/1985,37,3,1,2,0,,,,,,201906,202302,13,942.25
008050360142,1,01/07/1982,40,3,,10,1,4,3542.6,,283.41,283.41,201804,202306,373,49108.24000000002
008126700118,1,30/03/1972,51,4,2,12,1,6,508.56,,82,82,201405,202306,457,96608.77000000002
008194600145,1,01/05/1988,35,3,1,14,0,,,,,,201408,201606,2,
008535680143,1,07/10/1981,41,3,1,13,0,6,1525.23,76.26000000000001,122.02,198.28,201504,201912,120,8488.620000000001
008897270106,1,21/02/1963,60,5,2,2,1,6,37.44,,82,82,201403,202306,689,34015.06
008931500142,1,04/11/1983,39,3,1,2,0,,,,,,201911,202001,4,500.34
009948790141,1,07/04/1980,43,3,1,14,0,,,,,,201407,202304,176,7268.539999999999
010167710141,1,04/10/1980,42,3,1,2,0,6,5915.2,,473.22,473.22,201511,202212,74,24503.77
010243430146,1,24/12/1978,44,3,1,2,1,,,,,,201404,202306,133,26940.48
010277320132,1,06/10/1961,61,5,2,2,0,2,416.13,42.5,68,110.5,201605,201706,525,3211.440000000001
010458410132,1,08/11/1965,57,5,2,2,1,6,984.39,,82,82,201406,202306,484,73006.14000000001
010644400145,1,31/05/1982,41,3,,14,0,6,2293.21,114.66,183.46,298.12,202111,202112,4,566.3299999999999
010853580144,1,22/02/1987,36,3,1,19,0,6,2969.09,148.45,237.53,385.98001,201704,202007,31,5407.780000000001
010859400132,1,07/12/1967,55,5,2,2,1,,,,,,201404,202306,739,62343.61
011017120170,1,22/06/1993,30,2,1,19,0,,,,,,201402,201911,255,13319.03
011297490170,1,24/08/1994,28,2,1,2,1,,,,,,202111,202306,25,3632.61
011687940132,1,18/09/1960,62,5,1,2,1,6,1396.11,,111.69,111.69,201402,202306,542,68041.54000000002
011696010132,1,26/10/1964,58,5,2,2,1,6,285.14,,82,82,201402,202306,857,62872.49999999999
011818160132,1,30/09/1961,61,5,1,2,0,,291.04,46.5,74.40000000000001,120.9,201406,202111,482,54493.03000000001
012025530143,1,02/08/1985,37,3,2,2,0,,,,,,201404,202107,12,1234.83
012042050132,1,24/05/1962,61,5,1,2,0,,1452.33,,116.19,116.19,201707,202303,317,26519.49999999999
012204750103,1,24/06/1966,57,5,1,2,0,6,5254.08,262.7,420.33,683.03003,201407,201511,335,3688.12
012283490103,1,10/09/1967,55,5,1,19,1,,175.73,,82,82,201402,202306,731,73018.15000000002
012391440132,1,19/03/1967,56,5,1,2,1,,,,,,201404,202306,218,33671.65999999999
012392930132,1,02/08/1968,54,4,2,2,1,2,1654.27,,132.34,132.34,201406,202306,803,142108.44
012430910132,1,09/04/1967,56,5,2,2,1,6,817.58,,82,82,201402,202306,692,77635.02
012512890132,1,22/05/1971,52,4,2,24,0,5,4562.86,228.14,365.03,593.16998,201612,201903,381,10894.62
012940510132,1,18/04/1974,49,4,,2,0,,,,,,201405,201705,99,1765.8
013144440144,1,13/04/1959,64,5,1,14,0,6,7888.61,394.43,631.09,1025.52,201504,202101,519,21165.11
013309880177,1,29/04/1995,28,2,1,13,0,,,,,,201506,201608,8,1839.51
013329200140,1,29/11/1976,46,4,1,17,1,6,635.23,,82,82,201404,202306,601,79666.43999999999
013574490132,1,16/07/1965,57,5,1,2,1,6,471.82,,82,82,201405,202306,543,71939.93999999999
014316620140,1,05/02/1979,44,3,1,14,0,,,,,,201404,202206,225,8734.440000000001
015595610144,1,24/03/1987,36,3,1,24,0,,,,,,201407,202003,185,19995.18
015857280118,1,14/10/1972,50,4,1,12,1,,,,,,201402,202306,381,31556.46
015914320106,1,18/12/1965,57,5,2,12,0,,,,,,201506,201508,208,243.8
016003060118,1,27/02/1976,47,4,1,12,1,,,,,,201402,202306,221,18258.96
016270300142,1,08/02/1982,41,3,1,17,0,5,2706.81,,216.54,216.53999,201804,202302,58,10523.4
017045160143,1,02/08/1985,37,3,1,14,0,,,,,,201704,202008,56,6493.73
017171980175,1,31/03/1996,27,2,1,2,1,,,,,,201804,202306,24,3049.1
017420290140,1,09/12/1978,44,3,,17,0,,,,,,201402,201701,194,4271.700000000001
017510290170,1,14/08/1996,26,2,1,2,1,,,,,,202301,202306,8,413.48
017516750175,1,18/05/2001,22,1,,2,0,6,1229.8,,98.38,98.379997,202211,202212,2,253.12
018164030142,1,12/07/1980,42,3,1,19,0,6,435.26,,82,82,201605,202211,272,16198.69
018164290142,1,12/12/1982,40,3,1,19,0,,,,,,201704,201907,10,1297.24
018218410147,1,06/05/1991,32,2,1,13,0,6,,,,,201405,201406,6,
018509030148,1,27/11/1993,29,2,1,2,0,,,,,,202006,202106,2,401.04
018773410119,1,12/06/1968,55,5,1,2,1,,,,,,201405,202306,470,17710.11
018833600140,1,12/06/1979,44,3,1,2,1,,,,,,201504,202306,341,28192.92
019422480110,1,16/02/1972,51,4,2,14,1,6,1274.9,,101.99,101.99,201406,202306,706,76248.92999999999
019522930141,1,18/12/1981,41,3,1,2,1,6,714.6,,82,82,201406,202306,310,57247.93000000001
019985670141,1,30/01/1980,43,3,1,14,0,,13877.63,693.88,1110.21,1804.09,201404,202202,189,15295.59
020146360180,1,01/10/1977,45,4,1,2,1,6,457.03,,82,82,201402,202306,206,45479.46000000001
020186050144,1,18/06/1982,41,3,,2,0,6,4303.29,,344.26,344.26001,202205,202302,13,2964.15
020545880180,1,29/09/1979,43,3,1,14,0,6,1144.21,57.21,91.54000000000001,148.75,202111,202112,9,934.21
020712630147,1,25/04/1991,32,2,1,19,0,,,,,,201406,201408,6,415.65
020801070141,1,24/01/1982,41,3,1,2,1,,1239.59,,99.17,99.169998,201404,202306,288,40051.68000000001
020851580141,1,27/01/1982,41,3,1,14,1,,,,,,201402,202306,270,23066.36
021007750180,1,28/05/1979,44,3,1,2,0,,,,,,201701,201710,18,1447.36
021118710140,1,01/06/1979,44,3,1,14,0,6,2007.19,100.36,160.58,260.94,201505,201505,122,260.94
021133220145,1,23/07/1988,34,2,1,2,0,6,7763.05,388.15,621.04,1009.19,202005,202207,19,5367.62
021568170176,1,30/07/2000,22,1,,2,0,6,5681.42,,454.51,454.51001,202301,202301,3,454.51
021721530146,1,26/10/1988,34,2,1,13,0,6,3751.34,187.57,300.11,487.67999,202007,202007,4,487.68
022047010143,1,02/10/1985,37,3,1,24,0,,,,,,201707,201804,4,409.74
022111800140,1,26/05/1979,44,3,2,14,1,,,,,,201404,202306,294,31787.79
022171520142,1,07/02/1984,39,3,,2,0,6,222,46.5,74.40000000000001,120.9,201812,201812,1,120.9
022463410145,1,14/08/1988,34,2,2,2,0,,,,,,201804,202007,22,10299.36
022592150144,1,22/02/1987,36,3,1,19,0,6,5520.28,,441.62,441.62,201504,201504,2,441.62
022809460100,1,29/05/1960,63,5,1,23,1,,,,,,201404,202306,747,33379.12000000001
022958340100,1,24/07/1961,61,5,2,14,0,6,2993.84,149.69,239.51,389.20001,201404,201407,430,2077.5
023088440144,1,07/05/1987,36,3,1,10,1,,,,,,201405,202306,74,9949.219999999998
023148050174,1,14/08/1993,29,2,1,24,0,,13589.47,679.47,1087.16,1766.63,201604,202202,43,21454.58
023781340147,1,10/06/1992,31,2,,2,0,6,1310.31,65.52,104.82,170.34,202012,202101,6,535.54
023953300141,1,19/05/1980,43,3,2,14,0,,,,,,201904,202101,98,2210.55
024121530141,1,10/03/1981,42,3,1,2,0,6,2341.38,,187.31,187.31,201504,202301,137,18240.43
024532960122,1,24/06/1964,59,5,2,19,0,6,1039.87,51.99,83.19,135.18001,201402,201405,354,1173.57
024674830144,1,08/04/1980,43,3,1,14,0,6,13598.33,679.92,1087.87,1767.79,201504,202207,74,31365.39
025370330170,1,04/09/1995,27,2,,14,0,,,,,,202205,202208,10,1363.48
025585220142,1,25/12/1981,41,3,1,20,0,,,,,,201403,201606,20,
025888090147,1,09/09/1991,31,2,1,19,0,6,2528.39,126.42,202.27,328.69,201406,201407,7,724.49
026049110133,1,04/12/1972,50,4,1,2,1,6,2059.34,,164.75,164.75,201405,202306,411,66651.26000000002
026093820133,1,01/02/1973,50,4,2,2,1,2,2314.2,,185.14,185.14,201402,202306,500,101046.98
026098870144,1,02/02/1987,36,3,1,2,0,,,,,,202006,202106,7,380.65
026122520180,1,12/09/1979,43,3,2,19,0,6,9210.76,460.54,736.86,1197.4,201406,201507,49,3656.94
026230540141,1,28/12/1979,43,3,1,22,0,,,,,,201406,201501,104,267.3
026235940143,1,02/03/1975,48,4,,19,0,6,1965.87,98.29000000000001,157.27,255.56,202103,202104,5,493.17
026375650133,1,27/07/1973,49,4,2,2,0,6,3005.91,150.3,240.47,390.76999,201811,201812,72,771.6700000000001
026384490133,1,26/06/1969,54,4,1,17,1,,,,,,201404,202306,649,42945.39000000001
026436750109,1,22/09/1960,62,5,1,14,0,,,,,,201404,201812,165,5595.56
026479220141,1,18/11/1980,42,3,1,14,0,,,,,,201405,201703,267,10014.4
026484140180,1,25/04/1979,44,3,1,17,0,,,,,,201406,202304,322,16067.77
026593500133,1,23/04/1956,67,6,1,2,0,,834.71,,82,82,201405,202304,878,81699.06
026599090133,1,04/02/1978,45,4,1,2,1,,,,,,201404,202306,426,34983.25
026787510142,1,18/02/1984,39,3,1,14,1,6,297.82,,82,82,201406,202306,269,69955.52
026810540106,1,09/05/1967,56,5,2,14,1,6,3497.89,,279.83,279.82999,201406,202306,603,96906.29000000001
026931790122,1,28/12/1961,61,5,4,10,1,6,916.6,,82,82,201404,202306,570,48781.63
027166630140,1,10/07/1979,43,3,1,2,1,,1000,,82,82,201402,202306,168,30818.93
027196590122,1,29/10/1966,56,5,2,10,1,3,9749.77,,779.98,779.97998,201405,202306,781,158401.9299999999
027381860148,1,18/04/1994,29,2,,17,0,6,755.59,,82,82,201504,202302,31,4354.970000000001
027786030147,1,17/09/1992,30,2,1,14,0,,,,,,201612,201908,51,7211.51
028129360148,1,20/04/1994,29,2,,13,0,6,2846,142.3,227.68,369.98001,202006,202006,4,369.98
028240590180,1,10/05/1978,45,4,1,2,0,6,6573.76,328.69,525.9,854.59003,201611,202105,78,3327.95
028303020180,1,07/11/1979,43,3,1,14,0,,2013.05,100.65,161.04,261.69,201403,202009,202,32197.68000000001
028404410180,1,13/05/1979,44,3,2,14,1,6,1986.76,,158.94,158.94,201402,202306,279,55681.02999999999
028547070144,1,11/02/1987,36,3,2,2,0,6,3007.48,150.37,240.6,390.97,201504,201612,5,792.3199999999999
028734770141,1,08/12/1981,41,3,1,14,0,,,,,,202012,202305,63,13696.69
029474790145,1,06/08/1986,36,3,,13,0,6,5380.14,269.01,430.41,699.41998,201607,201805,20,2461.9
030111040101,1,06/07/1969,53,4,2,17,1,,,,,,201404,202306,346,4177.65
030214740122,1,26/02/1963,60,5,1,10,1,,3978.36,,318.27,318.26999,201405,202306,671,99550.16999999997
030309050122,1,31/01/1974,49,4,2,10,1,6,921.88,,82,82,201405,202306,489,129629.12
030378810140,1,22/12/1977,45,4,2,17,0,,,,,,201403,201801,400,11593.11
030736510142,1,24/02/1984,39,3,1,19,0,,5894.26,294.71,471.54,766.25,201402,201605,4,1806.88
030816070140,1,28/11/1978,44,3,1,14,0,,295.04,46.5,74.40000000000001,120.9,202005,202107,12,4857.56
030844020180,1,11/01/1978,45,4,1,2,0,3,1812.07,90.59999999999999,144.97,235.56999,201405,201601,176,1629.13
031098810146,1,29/10/1989,33,2,1,10,1,6,463.07,,82,82,201505,202306,117,35463.42000000001
031572270141,1,08/09/1981,41,3,1,2,0,,,,,,202006,202007,8,120.9
031678500140,1,02/10/1977,45,4,2,2,1,6,790.1900000000001,,82,82,201405,202306,386,77307.90000000004
032501260163,1,03/01/1996,27,2,1,24,0,,,,,,201601,201901,2,110.63
032893870119,1,26/06/1972,51,4,2,12,0,,,,,,201403,201807,21,3231.44
032921570119,1,11/01/1973,50,4,1,12,0,,,,,,202006,202106,5,746.4200000000001
033156730180,1,11/03/1975,48,4,1,2,1,6,319.42,,82,82,201405,202306,157,28073.76
033304570144,1,24/12/1986,36,3,1,17,0,,,,,,201402,201710,114,3521.23
033340700133,1,02/09/1963,59,5,1,2,1,,,,,,201404,202306,669,27700.73
033721610180,1,29/03/1972,51,4,1,2,1,,,,,,201404,202306,130,23667.63
034006810146,1,14/01/1988,35,3,,19,0,,,,,,201511,201612,14,1252.53
034261890141,1,07/02/1980,43,3,1,19,0,6,5037.76,251.89,403.02,654.90997,201406,201507,22,2830.96
034551040180,1,04/10/1979,43,3,1,14,0,,,,,,201511,201601,3,222.61
034584330147,1,11/10/1991,31,2,1,2,0,,,,,,202005,202008,5,2604.72
034621300144,1,06/05/1987,36,3,1,2,0,,1482.75,74.14,118.62,192.75999,201702,202208,130,44218.91
034736410110,1,31/12/1975,47,4,2,19,0,6,6063.75,303.19,485.1,788.28998,201407,201511,68,9431.070000000002
034843980174,1,27/02/1996,27,2,1,12,0,,,,,,201901,201907,3,1109.16
034913010141,1,06/08/1973,49,4,1,19,1,6,403.63,,82,82,201402,202306,612,29912.59
034961200144,1,11/07/1987,35,3,1,2,0,,,,,,201407,201408,16,97.5
035350390147,1,26/09/1991,31,2,1,13,0,6,1609.89,80.48999999999999,128.79,209.28,201405,201407,5,408.86
035424840143,1,12/10/1985,37,3,1,2,1,6,49.74,,82,82,201406,202306,65,22331.9
035997900141,1,14/07/1982,40,3,2,14,0,6,7079.03,353.95,566.3200000000001,920.27002,201408,202007,28,1017.77
036240940142,1,15/01/1983,40,3,1,17,0,,,,,,201404,201707,100,4740.620000000001
036530790146,1,14/01/1990,33,2,1,19,0,,1783.75,89.19,142.7,231.89,201901,202006,8,890
037538360141,1,08/07/1980,42,3,1,10,0,,,,,,202007,202303,17,3269.86
037750230180,1,02/08/1978,44,3,1,2,0,2,2756.53,,220.52,220.52,201405,202301,228,15611.65
038134800170,1,17/08/1992,30,2,1,19,1,6,412.04,,82,82,202107,202306,39,11611.97
038687000103,1,27/01/1976,47,4,1,19,1,4,1912.04,,152.96,152.96001,201402,202306,503,61386.87999999999
038870810171,1,21/08/2002,20,1,1,2,0,6,2496.94,124.85,199.76,324.60999,202104,202203,19,2446.44
038890150127,1,15/02/1969,54,4,1,2,1,6,2445.65,,195.65,195.64999,201402,202306,410,56896.31
039020300174,1,16/02/1995,28,2,1,14,1,,,,,,202005,202306,44,6645.8
039148920173,1,05/11/1999,23,1,,2,0,6,1594.11,,127.53,127.53,202104,202302,43,7325.759999999999
040131340143,1,25/01/1986,37,3,1,2,0,,,,,,201404,202010,206,28367.19
040266040144,1,25/05/1987,36,3,1,14,0,,,,,,201804,201807,10,2536.96
041772960130,1,10/09/1965,57,5,2,4,1,,,,,,201404,202306,436,39259.38
041929440141,1,02/07/1982,40,3,,14,0,,,,,,201906,201910,6,1030.22
042093800140,1,04/04/1977,46,4,1,19,0,6,3887.82,194.39,311.03,505.42001,201406,201507,22,2625.06
042435640119,1,13/03/1973,50,4,1,2,1,,1021.49,,82,82,201405,202306,339,72579.18999999999
042439190119,1,28/02/1964,59,5,2,2,1,6,179.85,,82,82,201405,202306,436,83311.26000000001
043141710104,1,18/01/1973,50,4,2,17,0,,,,,,201405,201509,145,1015.72
043227350140,1,24/08/1977,45,4,1,17,1,6,461.3,,82,82,201403,202306,84,6140.25
043253130141,1,23/08/1982,40,3,1,19,1,,593.08,,82,82,201404,202306,286,53516.38
043534970146,1,23/07/1985,37,3,1,2,0,6,4929.67,,394.37,394.37,202207,202302,10,1895.27
043834390142,1,14/08/1983,39,3,1,2,1,,,,,,201801,202306,62,24348.52
043836030142,1,16/12/1981,41,3,1,2,1,,,,,,201607,202306,101,21618.97
044359910148,1,31/03/1990,33,2,1,2,0,,,,,,201611,202007,2,342.39
044434940142,1,02/05/1978,45,4,1,14,1,,706.91,,82,82,201404,202306,273,10869.31
044896720146,1,18/09/1989,33,2,,14,0,6,1854.97,92.75,148.4,241.14999,202203,202204,3,367.09
044945080145,1,16/12/1988,34,2,1,14,1,,,,,,201611,202306,243,44304.12999999999
045066080141,1,31/12/1981,41,3,1,13,1,,,,,,202207,202306,4,510.38
045305760116,1,03/08/1959,63,5,2,2,0,,,,,,201504,201509,263,441.53
046022110103,1,27/04/1966,57,5,1,19,0,6,1007.55,50.38,80.59999999999999,130.98,201406,201906,322,2717.150000000001
046048550147,1,01/11/1992,30,2,1,2,0,6,254.83,37.5,60,97.5,201407,201408,2,195
046095010103,1,10/03/1965,58,5,1,19,1,,,,,,202102,202306,504,7896.28
046169550103,1,18/02/1965,58,5,2,19,1,,,,,,201405,202306,825,12680.23999999999
046193680106,1,26/08/1951,71,6,4,14,0,,5941.19,297.06,475.3,772.35999,201503,201503,10,772.36
046491540103,1,04/05/1961,62,5,2,19,1,,326.09,,82,82,201403,202306,565,38117.48000000001
046515540103,1,16/10/1963,59,5,2,19,1,,,,,,201601,202306,162,27050.95
046635290143,1,01/04/1985,38,3,1,2,0,,9689.700000000001,484.49,775.18,1259.67,201405,202006,31,4956.71
046674050103,1,09/12/1956,66,6,1,26,0,,,,,,201506,202007,157,15942.05
046835740103,1,19/12/1960,62,5,2,19,1,,2718.17,,217.45,217.45,201405,202306,1085,147910.52
046940600141,1,15/08/1982,40,3,2,2,0,,1186.15,59.31,94.89,154.2,201706,202102,184,6093.900000000001
046959270103,1,25/10/1956,66,6,2,19,0,6,2221.47,111.07,177.72,288.79001,201402,201408,170,1287.09
047152760103,1,13/07/1966,56,5,2,19,1,5,3197.2,,255.78,255.78,201407,202306,1088,80426.09
047290780170,1,26/01/1992,31,2,,2,0,,,,,,201806,201810,2,156.57
047864170109,1,15/12/1965,57,5,1,17,0,6,4142.09,207.1,331.37,538.47003,201405,201507,211,1338.9
048213940142,1,12/06/1981,42,3,1,12,1,,,,,,201404,202306,203,29953.43
048745890130,1,27/05/1956,67,6,2,17,1,7,393.97,,82,82,201402,202306,1017,40810.03
049040350103,1,05/03/1967,56,5,2,14,1,,,,,,201403,202306,128,55443.39
049041610145,1,31/12/1988,34,2,1,14,0,,,,,,202005,202112,2,362.7
049076490103,1,12/01/1968,55,5,2,19,0,6,183.81,46.5,74.40000000000001,120.9,201812,201907,368,935.0700000000001
049205220103,1,29/01/1968,55,5,1,19,0,6,220.54,42.5,68,110.5,201405,201710,65,2884.51
049211550103,1,05/12/1966,56,5,2,19,1,6,2148.63,,171.89,171.89,201402,202306,1041,44021.65
049222450103,1,20/06/1967,56,5,1,19,1,,1627.31,,130.18,130.17999,201910,202306,473,22049.82999999999
049223520103,1,10/06/1970,53,4,2,19,1,6,627.39,,82,82,201407,202306,495,39873.67000000001
049227590103,1,07/04/1970,53,4,1,19,0,,,,,,201402,202304,1133,10826.47
049240580103,1,26/04/1970,53,4,2,24,1,4,2454.43,,196.35,196.35001,201512,202306,499,87819.31
049254780103,1,21/10/1970,52,4,2,19,1,6,417.14,,82,82,201405,202306,498,61807.94000000002
049261620103,1,29/06/1970,53,4,1,19,0,6,4032.43,201.62,322.59,524.21002,201404,201801,237,621.71
049305680103,1,21/02/1971,52,4,2,19,1,6,807.15,,82,82,201605,202306,499,37068.49
049422620103,1,03/10/1970,52,4,2,19,1,6,739.8,,82,82,201405,202306,657,73015.61000000002
049433350103,1,19/09/1972,50,4,2,19,1,6,431.91,,82,82,201407,202306,492,29473.84
049451970103,1,23/08/1971,51,4,1,19,1,1,2204.76,,176.38,176.38,201412,202306,1126,36900.92000000001
049466820103,1,07/10/1971,51,4,2,19,1,,2819.4,,225.55,225.55,201405,202306,412,11994.39
049498150148,1,28/07/1994,28,2,1,19,0,,,,,,201405,202305,230,8057.84
049965040103,1,27/12/1974,48,4,1,19,0,6,10458.61,522.93,836.6900000000001,1359.62,202004,202007,328,5313.67
050089200103,1,08/08/1975,47,4,1,19,0,6,256.83,42.5,68,110.5,201608,201609,189,221
050121610103,1,08/09/1975,47,4,1,19,0,,,,,,201402,202304,479,12923.62
050141670103,1,01/01/1976,47,4,1,19,1,2,1832.95,,146.64,146.64,201405,202306,872,122182.14
050229460103,1,23/08/1974,48,4,1,19,0,,,,,,201409,201903,465,4759.52
050239130103,1,27/10/1962,60,5,2,,1,6,2215.84,,177.27,177.27,201406,202306,529,97617.70000000001
050246110103,1,06/04/1976,47,4,1,19,1,6,807.15,,82,82,201911,202306,261,4184.1
050390570103,1,09/02/1976,47,4,1,19,0,6,178.59,,82,82,201402,202211,665,24237.66
050441350141,1,23/10/1982,40,3,2,14,0,,,,,,201404,201605,189,7499.940000000001
050462790103,1,29/07/1965,57,5,1,19,1,5,1498.94,,119.92,119.92,201402,202306,453,55440.67000000001
050482170174,1,05/03/1997,26,2,1,10,0,,,,,,202105,202205,8,1619.99
050608280103,1,05/10/1958,64,5,2,19,1,6,641.15,,82,82,201405,202306,657,84695.56999999999
050636050108,1,20/01/1964,59,5,2,14,1,4,9087.639999999999,,727.01,727.01001,201406,202306,947,143566.81
050777340103,1,21/11/1967,55,5,1,19,0,6,1875.48,93.77,150.04,243.81,201410,201506,36,727.0599999999999
051065400180,1,10/09/1976,46,4,1,12,0,,1098.35,54.92,87.87,142.78999,201511,201701,103,1046.33
051124420129,1,01/01/1967,56,5,2,17,0,6,2806.39,140.32,224.51,364.83002,201505,201506,285,364.83
051208600145,1,27/01/1989,34,2,1,19,0,6,1299.24,64.95999999999999,103.94,168.89999,201505,201507,10,413.05
051238220144,1,05/09/1987,35,3,1,2,0,3,14861.48,743.0700000000001,1188.92,1931.99,201403,202105,167,51947.23
052743130117,1,23/03/1946,77,6,2,13,0,,,,,,201407,201605,161,3631.02
054030800176,1,23/06/1995,28,2,1,2,0,,1450.23,72.51000000000001,116.02,188.53,201610,201610,0,188.53
054790400141,1,16/09/1980,42,3,1,14,0,,,,,,201607,201711,59,3263.9
054903980148,1,22/07/1994,28,2,1,19,0,6,2897.66,144.88,231.81,376.69,201406,201706,30,3831.03
055275210146,1,14/06/1990,33,2,1,14,1,,,,,,201704,202306,139,33977.26
056333070127,1,16/08/1952,70,6,1,6,0,,,,,,201607,201610,0,
056551640143,1,15/08/1985,37,3,1,2,0,6,1305.18,65.26000000000001,104.41,169.67,201611,202207,19,1416.57
056586450147,1,10/04/1991,32,2,1,19,0,6,167.97,37.5,60,97.5,201412,201412,8,97.5
056901150147,1,16/07/1992,30,2,1,14,0,6,8917.25,445.86,713.38,1159.24,202006,202006,4,1159.24
058151720115,1,25/01/1961,62,5,,14,0,,,,,,201507,201510,199,97.5
058553750115,1,20/01/1957,66,6,2,14,0,,19566.31,,1565.3,1565.3,201404,202303,811,101326.12
058733500140,1,12/07/1979,43,3,1,2,0,,,,,,201404,202204,273,13453.11
058952950140,1,29/08/1980,42,3,1,2,0,6,1889.01,,151.12,151.12,202301,202302,2,151.12
058986400180,1,16/09/1975,47,4,1,14,0,,,,,,201405,201909,182,3445.15
059076410115,1,13/06/1966,57,5,1,14,1,,,,,,201404,202306,525,36921.67
059136020140,1,09/02/1979,44,3,1,2,1,6,3186.4,,254.91,254.91,201407,202306,431,79507.38999999998
059225500146,1,07/10/1990,32,2,,17,0,,,,,,202104,202212,3,448.89
059390990117,1,03/06/1957,66,6,1,2,0,6,1369.74,68.48999999999999,109.58,178.06999,201404,201407,363,682.23
059497330141,1,02/03/1981,42,3,1,13,0,,,,,,201811,201901,5,1045.89
059541080115,1,18/04/1961,62,5,2,24,1,,,,,,201611,202306,134,26768.67999999999
059610720143,1,03/04/1986,37,3,1,2,0,,,,,,202202,202204,0,124.02
059625510117,1,02/08/1972,50,4,1,13,0,6,783.37,46.5,74.40000000000001,120.9,201907,201907,21,120.9
059886160116,1,23/09/1960,62,5,2,13,0,6,6177.56,308.88,494.2,803.08002,201611,201612,8,1600.84
059890900116,1,23/10/1964,58,5,2,13,0,6,5150.34,257.52,412.03,669.54999,201601,201607,8,3256.29
059952980115,1,09/09/1964,58,5,2,14,1,,,,,,201404,202306,422,45651.08
059984440142,1,28/11/1979,43,3,1,19,0,,,,,,202205,202207,6,413.32
060259850115,1,30/01/1966,57,5,1,14,0,,3579.99,179,286.4,465.39999,201406,201407,16,465.4
060282470125,1,13/01/1966,57,5,2,24,1,,,,,,201804,202306,376,12525.34
060321690115,1,29/01/1957,66,6,2,14,1,6,823.49,,82,82,201403,202306,917,59236.25
060402640115,1,08/03/1960,63,5,1,14,0,,,,,,201403,201604,228,
060506210125,1,11/10/1964,58,5,2,24,0,,,,,,201407,202305,712,59473.81999999999
060549500146,1,27/10/1990,32,2,1,14,0,,,,,,201410,201703,17,1650.67
060694830125,1,14/08/1964,58,5,2,24,0,,,,,,201407,202212,885,38436.44000000001
060821520141,1,07/10/1979,43,3,1,2,0,,,,,,201805,202112,4,840.5
060825690117,1,28/07/1969,53,4,1,13,0,6,1098.8,54.94,87.90000000000001,142.84,201705,201906,26,3464.599999999999
061123680117,1,06/10/1971,51,4,2,13,0,,,,,,201403,201606,108,
061152410180,1,24/05/1979,44,3,1,14,0,6,983.28,49.16,78.66,127.82,202007,202007,1,127.82
061270610171,1,09/12/1997,25,2,1,12,0,6,8900.93,445.05,712.0700000000001,1157.12,201804,202012,18,2970.36
